smiles,logP,qed,SAS
"CC(C)(CNC(=O)c1cn(-c2ccccc2)nn1)N1CCOCC1
",1.1079,0.901131532208,2.3990575531538987
"CCn1ncc(/C=C2/C[C@@H]3[C@H]4CC=C5C[C@@H](O)CC[C@@]5(C)[C@@H]4CC[C@@]3(C)C2=O)c1C
",5.097519999999999,0.525368500168,4.362738901329359
"O=C(Cc1ccn(C2CCCC2)n1)c1ccc(Cl)cn1
",3.472,0.792179142746,2.4647205699272465
"CCn1c(SCC(=O)N2CCC(C)CC2)nc2sc3c(c2c1=O)CCC3
",3.3172,0.582076467426,2.4180710695052405
"COCCN(C)C(=O)[C@@H]1Cc2cc(Cl)ccc2O1
",1.7483,0.842204105937,2.7024157276805045
"COC(=O)N[C@H]1CC=CC[C@@H]1I
",1.8646,0.455360944541,3.900112249760936
"CCCN(C(=O)CN1C(=O)N[C@H](CC2=c3ccccc3=[NH+]C2)C1=O)[C@H]1CCS(=O)(=O)C1
",-2.7127,0.463494847293,4.313420135866757
"COc1cc2c(c(C[NH+]3CCN([C@H](C)C(=O)N4CCCC4)CC3)c1)O[C@H](C)C2
",0.73,0.821811770159,4.202547935812966
"Fc1ccc(F)c(CNC2CC[NH+](Cc3ccccc3)CC2)c1
",2.3019,0.8664146075820001,3.1955937339382423
"O=C(CCc1ccccc1OC(F)(F)F)Nc1ccc(Cl)nc1
",4.2049,0.794029589824,2.090832561435373
"CC[C@H](NC(=O)C1CCOCC1)c1c(C)nn(C)c1C
",2.03084,0.921623965396,2.9225791460310764
"Cc1nc(-c2ccccc2)c(C(=O)N(C)Cc2nc3ccccc3[nH]2)s1
",4.26702,0.5657131415910001,2.2679156433098147
"Cc1nn(C)c(NNC(=O)c2c(Cl)cccc2Cl)c1[N+](=O)[O-]
",2.7004200000000003,0.6528794886689999,2.584699367617006
"Cc1ccc2occ(/C=N\NC(=O)c3ccccc3O)c(=O)c2c1
",2.57092,0.571153796936,2.277341627519432
"O=C(CCC1=c2ccccc2=[NH+][C@@H]1c1ccc(F)cc1)N1CCN(c2ccccc2O)CC1
",1.2661,0.6305743881220001,3.502584981702093
"Cc1cc(C(=O)CSc2nnc(-c3ccccc3)n2C)c(C)n1C
",3.41244,0.516806699682,2.175803642107125
"CC(C)(C)NC(=O)[C@H]1CSCN1C(=O)[C@H]1CCC[C@H](C(F)(F)F)C1
",3.1713,0.805033696365,3.6651156285210433
"CCOc1ccccc1[C@@H]1CCC[C@@]2(O)CC[NH+](CC(=O)NCc3ccco3)C[C@H]12
",1.8981,0.6520891378270001,4.418243110359946
"Cc1c(/C=N/NC(=O)CC2(C)OCCO2)c2ccccc2n1C
",2.08992,0.69677083956,2.724239181257857
"COc1ccc2c(c1OC)C(=O)O[C@H]2NNC(=O)[C@@H]1C=CN=N1
",0.8417,0.624385868467,4.171730622704017
"Nc1nnc(CCNC(=O)C2CCN(C(=O)[C@@H]3CC(=O)N(c4ccccc4)C3)CC2)s1
",1.0707,0.6994947948810001,2.8524430752996306
"COCCn1c([S-])nc2cc(C(=O)NCC[NH+](C)C)ccc2c1=O
",-1.177,0.511957393245,3.5860691676263823
"CCCOc1ccc(/C=N/N2C(=S)[NH+]=N[C@@H]2c2cccc(C)c2)cc1
",2.94982,0.635668173646,3.5955966147883087
"O=C([C@H]1CCCOC1)[C@@H]1CCOC2(CCOCC2)C1
",1.9579,0.771964642944,4.167129795704069
"CNC(=O)c1cccc(CC[NH2+]Cc2cc(C)c(OC)c(C)c2)c1
",1.97774,0.768263399238,2.9570470404997766
"Cc1cc(C(=O)NCC2([NH+](C)C)CCOCC2)c(N)c([N+](=O)[O-])c1
",-0.09108,0.406924623218,3.5683393128657586
"CCCOc1ccc2c(c1)[C@@H]1C=CC[C@H]1[C@H](c1ccc(O)cc1)N2
",5.0075,0.745664924146,3.2769571875869765
"O=C(CNc1ccc(Br)cc1)Nc1cc(C2CC2)nn1-c1ccccc1
",4.5628,0.597756702331,2.1358916433098134
"CC(C)(C(=O)c1ccccc1F)[NH+]1CCCC1
",1.4657,0.796302800008,3.6665948960795087
"C[C@@H](CNC(=O)CC[C@H]1NC(=O)NC1=O)N(C)c1ccccc1
",0.6157,0.654699892246,3.1489396352779826
"N#Cc1ccc(C(=O)Nc2nnc(-c3ccc(Br)s3)o2)cc1
",3.68458,0.733374233946,2.337292587955988
"COCc1nc(C(=O)N2CCC[C@@H]2c2noc(C(C)C)n2)cs1
",2.7732,0.8300743428949999,3.154499885313311
"CC(C)N(C[C@@H]1C[C@@H]1C)C(=O)NCc1ccccc1C[NH+](C)C
",1.9071,0.7963426541240001,3.9120858278958472
"C[C@H]1CC[C@](C[NH3+])([C@H](O)c2cccc(Br)c2)C1
",2.5308,0.883584795969,4.144494000275017
"CCC(CC)[NH+](Cc1cnn2c1NCCC2)CC(C)C
",1.9282,0.8042750915279999,4.7417202399371705
"CN(Cc1ncnn1C)C(=O)COc1ccccc1C#N
",0.72418,0.821917473041,2.384019630862417
"CN1C(=O)CCN(C/C([O-])=N/c2ncn[nH]2)C1=O
",-1.5209,0.547336658081,3.5802563490688377
"CC1=NC2=NC(NCc3ccco3)=[NH+][C@@H]([C@H]3CC=CCC3)N2C([O-])=C1
",-0.1639999999999999,0.772791019058,4.922807957674678
"COc1cccc(CNC(=O)N(C)CCc2ccccn2)c1OC
",2.4829,0.846754004781,2.1140303153022355
"CC(C)[C@H](C)NC(=O)NCCCC[NH+]1CCCC1
",0.789,0.588988670942,4.263544650757429
"COc1cc(Br)ccc1C#N
",2.32938,0.7159745951690001,1.9370387978356904
"CCCCNC(=O)c1ccc(OCc2cn3ccccc3n2)cc1
",3.4432,0.663432029415,2.014741814979029
"COc1cccc(CNc2ccc(Br)cn2)c1O
",3.1704,0.897714220627,2.0536534350416886
"Cc1c(NCc2cccs2)cc(N)cc1S(N)(=O)=O
",1.89822,0.755169638509,2.4053229080215583
"Cc1cccc(CCCOC(=O)c2sc(C)nc2C)n1
",3.25296,0.616150135303,2.237104806380448
"Cc1c([C@@H](C)[NH2+]C[C@@H]2CCCS2(=O)=O)nnn1-c1cccc(Cl)c1
",1.43072,0.872806010195,4.326270959204614
"COc1cc(C(=O)/C=C/c2cccc([N+](=O)[O-])c2)ccc1OC(F)F
",4.1009,0.313162077976,2.168118794705072
"C[C@H](NC[C@H]1CCCc2ccccc21)c1ccc(S(N)(=O)=O)cc1
",3.1047,0.8641522105439999,2.8493739983077404
"C[NH+](C)C1(CNC(=O)c2cccc(CS(=O)(=O)c3ccccc3)c2)CCCC1
",1.8476,0.7489948058329999,2.997214165889538
"Cc1cc(C)c2c(c1)[C@H]([NH2+]C[C@H](C)[S@](C)=O)CCO2
",1.45744,0.917382559431,4.767637038025956
"CC(C)(C=O)S(C)(=O)=O
",0.0085,0.5357409107419999,3.245970864368413
"COc1ccc(Br)cc1S(=O)(=O)N[C@@H](C)c1nc(C)cs1
",3.26212,0.8357685747720001,2.721430092161245
"Oc1ccc(C2CCCC2)nc1
",2.4448,0.689155319841,2.232162660308937
"O=C(CCn1nnc2cc(-c3noc(-c4cccs4)n3)ccc21)N1CCCC1
",3.2223,0.508239758525,2.4788396113911144
"COc1ccc(C)cc1[C@@H](C)NC(=O)CSc1nnnn1C
",1.49662,0.8198622126180001,2.5880763650544125
"N#CC1(NC(=O)COC(=O)CN2C(=O)c3ccccc3C2=O)CCCCC1
",1.16848,0.622702677872,2.3754994436193986
"O=C(NCc1ccc(F)cc1)C1CCN(C(=O)Nc2ccccc2)CC1
",3.386,0.865869362252,1.7462128740790457
"CCCOC(=O)c1cccc(CC(=O)OC)c1N
",1.5511,0.640021276213,2.0575545154738624
"Cc1ccc(-c2noc(/C(C#N)=C/c3cccs3)n2)cc1
",4.1707,0.653309875694,2.4998721198016534
"Cc1nn(C)cc1[C@H]1C[C@H](C(=O)Nc2ccc(Cl)c(Cl)c2)N(C)S(=O)(=O)N1
",2.25362,0.779652478459,3.618866244979893
"COc1ccc([C@H]2CC(=O)C3=C(C2)NC(C)=C(C(=O)OC(C)C)[C@H]3c2ccc(O)cc2)cc1OC
",4.7226,0.555723569599,3.2434048722584228
"Cc1cc(C)n(-c2ccc(C(=O)OCC(=O)N3CCC(c4ccccc4)=N3)cc2)n1
",3.28254,0.6035055107020001,2.332524122183628
"COc1cccc(CN2C[C@]34C=C[C@H](O3)[C@@H](C(=O)N(C)CCO)[C@H]4C2=O)c1
",0.4279,0.748415586462,4.845557010883061
"C[C@H]1CCCN(C(=O)Nc2nn(C)cc2S(N)(=O)=O)C1
",0.3313,0.838389447554,2.984685532977462
"C[C@H]1C[C@]2(CCO1)C[NH+]=C(N)N2C1CCCC1
",-0.4224,0.676724223894,5.015356696186512
"CC(=O)c1ccc(OCC(=O)c2cnc(N3CCCCC3)s2)cc1
",3.5977,0.730717708434,2.2038087237224584
"C[C@H](CC(=O)Oc1cccc(C(=O)N(C)C)c1)NC(=O)C1CCCC1
",2.3788,0.6341310646180001,2.5727890897046968
"Cc1nc(CC(=O)Nc2cccc(-c3cn[nH]c3)c2)cs1
",3.0228200000000003,0.769051131353,2.2588128512014016
"Cc1ccc(C(=O)Nc2nnc(CS(=O)(=O)c3ccccc3)o2)cc1C
",2.91264,0.733420071111,2.175598720232891
"CCCCN(CC)C(=O)CNC(=O)c1ccc2c(c1)OCO2
",1.7937,0.8397056940880001,2.0808427120254667
"CCCSc1nc2ccccc2c2nc(-c3ccc4c(c3)OCCO4)nn12
",4.2178,0.375812944167,2.408169807991868
"CCN(C[C@H]1COc2ccccc2O1)C(=O)[C@H](C)NC(=O)c1ccco1
",2.0864,0.858706156146,3.093364324480905
"COCCOc1ncccc1NC(=O)N1CCC[C@H](C)CC1
",2.7607,0.8449238365109999,2.5754308237105104
"CCOC(=O)c1nc(-c2cc([N+](=O)[O-])ccc2OC)n[n-]1
",1.1943,0.463191774048,3.217117095233231
"CC[C@@H](C)NC(=O)[C@@H](C)Sc1ncc(-c2ccc3c(c2)OCCO3)n1CC
",3.7365,0.710054823883,3.177155593879012
"CS(=O)(=O)c1cnn(-c2nc3ccccc3s2)c1N
",1.4677,0.7801505574779999,2.52460511188446
"COc1cccc(NC(=O)CC[NH+]2CCSC(C)(C)C2)c1
",1.4341,0.873530535854,3.9007172259017233
"O=C(CNc1ccc(Cl)cc1NC(=O)c1ccco1)Nc1ccccc1
",4.2359,0.5822399700859999,1.9295636433098144
"C=CCOc1ccc(NC(=O)c2ccco2)cc1
",3.0967,0.8105235519539999,1.8265651301339272
"CC(C)CN(CCC#N)C(=O)c1ccncc1C#CCO
",1.43728,0.838821155723,2.7376892437743443
"Cc1ccc(C)c(SCC(=O)NC[C@H]2CCCO2)c1
",2.6907400000000004,0.838627390003,2.502390475982338
"Cc1noc2ncc(C(=O)N3CCC[C@H]3c3cnn(C)c3)cc12
",2.24202,0.726864370918,3.1115945921449395
"CC[C@H]1c2cccn2-c2sc3c(c2CN1C(=O)NCCCOC)CCCC3
",4.4304,0.738487406687,3.3043917546508705
"CC[C@H]1CN(C)c2ccccc2CN1C(=O)c1c(O)cccc1O
",2.9686,0.881810131109,2.961490409926599
"C[C@@H](N[C@H](C)c1cccc2ccccc12)C(=O)Nc1ccc(S(N)(=O)=O)cc1
",3.165,0.586166743699,2.7002949624401844
"C[C@H](Sc1nnc(CN2CCCC2=O)o1)C(=O)N1CCC(Cc2ccccc2)CC1
",3.1539,0.621812492698,2.91299461028885
"COCCNc1nc(-c2ccccc2F)c2c(N)n(-c3ccc(F)cc3)nc2n1
",3.4012,0.475953438653,2.4697196017807244
"CC(C)CC[C@H]1CCC[C@@H]1NC(=O)Cn1cnnn1
",1.3942,0.852287490853,3.2998860654440487
"CC(C)(C)[C@H]([NH3+])CC[C@H]1CCCN(S(C)(=O)=O)C1
",1.0948,0.846930050449,3.8289338899736416
"CCCCN(CC)C(=O)N[C@@H]1C[C@H](C)N(c2ccccc2)C1
",3.4854,0.8536837889,2.972673878610012
"CN(CC(=O)N1CCC(OCc2cccnc2)CC1)c1ccccc1
",2.7256,0.807765447878,2.1756143552493508
"CC1(C)[C@H](C(=O)[O-])[C@H]1C(=O)NCC(=O)[O-]
",-3.1254,0.549662049128,4.380618014002803
"COc1ccc(OC)c(NC(=O)[C@H]2CCCN(c3ncccn3)C2)c1
",2.3489,0.899655731581,2.471992768634463
"C/C=C/C=C/C(=O)NCc1ccc(S(=O)(=O)NC)s1
",1.4047,0.62228690517,2.7545282334653454
"CC1=NC(=O)[C@@H](CC(=O)NCc2ccc(C)cc2)C(C)=N1
",2.03702,0.923534261266,3.0287697682746053
"Cc1cscc1[C@@H]([NH3+])Cc1ccccc1Br
",3.34472,0.8830207469,3.627888469344613
"CCCn1cc[nH+]c1C[C@H]([NH2+]C)[C@@H]1CN(C(C)C)CCO1
",-0.0743,0.7885026020739999,5.16069338902706
"Cc1cccc(-n2[nH]c3cc(=O)n(Cc4ccccc4Cl)c(C)c3c2=O)c1
",3.79904,0.5703841544389999,2.425549646048548
"O=C(NCCO)c1ccccc1O
",0.1143,0.636163410561,1.6451012884703662
"Cc1c(Cl)c(CS[C@@H](C)[C@H](C)O)nc2ccccc12
",4.19912,0.881274979833,3.321310029941092
"CNC(=O)[C@H]1CCCN(Cc2cnc(-c3ccc(C)o3)s2)C1
",2.66952,0.937415726626,2.9502330215127093
"Cc1nc([C@@H](NC(=O)[C@@H](C)c2ccsc2)c2ccccc2F)no1
",3.58792,0.748198115291,3.470844360298692
"COC(=O)c1c(C)[nH]c(C(=O)[C@H](C)Sc2nnc([C@H]3COc4ccccc4O3)o2)c1C
",3.67714,0.336401805082,3.4533782260524344
"CCC[NH+](CCC[C@H]1CCCO1)C1CCC([NH3+])CC1
",0.7936,0.7171539903190001,5.260680331178317
"COc1cc([C@@H]2Oc3c(OC)cc(/C=C/C(=O)[O-])cc3[C@@H]2CO)ccc1O
",1.3821,0.746532921393,3.6704870837575543
"O=C(OCC[NH+]1CCCCC1)[C@@H]1COc2ccccc2O1
",0.4384,0.835460304274,3.9964327955698913
"Cc1ccc(S(=O)(=O)NCC[NH+]2CCN(c3ccccc3F)CC2)s1
",0.87902,0.7894637098180001,3.412911257845113
"O=C(NCc1ccc(=O)[nH]c1)c1cnc([C@H]2CCCO2)s1
",1.6129,0.906444424885,3.1495502222468623
"Cc1ccc(O[C@H](C)CNc2ccc3nnc(C(F)(F)F)n3n2)cc1
",3.33092,0.7499861810770001,2.9399468345685285
"CC(C)n1c(=S)[nH]c(=O)c2c(C(F)(F)F)cc(-c3cnn(C)c3)nc21
",3.4542900000000003,0.687773138361,2.8758785610905337
"COC(=O)c1sc(NC(=O)C[C@H]2CCS(=O)(=O)C2)c(C(=O)OC)c1C
",1.39302,0.7646020900980001,2.905030082067297
"C[C@H](NC(=O)c1ccc2c(c1)C[C@H](C)N2S(C)(=O)=O)C1CC1
",1.9255,0.926256365877,3.0374839471636563
"C[C@@H](C(=O)Nc1nccs1)N1CCN(C2=[NH+]CC(C)(C)S2)CC1
",0.0497,0.825491418348,3.860338465194968
"CCC1(CC)CCN(S(=O)(=O)c2ccc(N)cc2C)C1
",2.77802,0.863877517832,2.5808798979555405
"Cc1ccc([C@@H](CNC(=O)NCc2ccccn2)N2CCOCC2)o1
",1.85572,0.841510550201,2.7922877106787194
"CNS(=O)(=O)c1ccc([C@@H](C)[NH2+]Cc2nc(C)sc2C)cc1
",1.49264,0.844609291984,3.701282581952269
"Cn1nnnc1-c1cccc(NC(=O)C(=O)NCCCc2ccccc2)c1
",1.5646,0.515180395009,2.115176849411986
"O=C(c1ccc2ncsc2c1)N1CCC[C@H](OCc2ccccn2)C1
",3.5127,0.703703041935,2.8012958871375813
"Cc1cccc(C)c1-n1c(C)nn(CC2CC2)c1=O
",2.36926,0.8471729113300001,2.4281264583174167
"CC(=O)N[C@@H](Cc1ccccc1)C(=O)NC1CCN(c2[nH+]c(C)cc(C)c2C#N)CC1
",1.82162,0.74969313532,3.4774651299594224
"CC[C@@H](C)Sc1ccc(N)cc1OC
",3.168,0.604765326616,2.711533859040646
"CCCC[C@@H](C)[NH2+][C@@H]1CCCN(c2ccn(C)n2)C1=O
",1.0576,0.857737573245,4.333380115113168
"Cc1cc([C@@H](C)[NH2+]CCCC(=O)N2Cc3ccccc3C2)c(C)s1
",3.3119400000000003,0.788676595953,3.6101467346378833
"Cc1ccc(-c2noc(C[S@@](=O)[C@@H](C)c3ccccc3)n2)cc1
",4.05492,0.683498337958,3.0729852865017584
"CS(=O)(=O)NCc1ccc(C(=O)Nc2cccc(-n3cnnc3)c2)o1
",1.1618,0.688467773593,2.4822508028071955
"CCc1cccc(NC(=O)C(=O)N[C@H]2C[C@@H](C)N(c3ccccc3)C2)c1
",2.9711,0.824628893997,2.8584643244809063
"O=C(CCN1C(=O)NC2(CCCC2)C1=O)Nc1ccnn1C1CCCCC1
",2.5815,0.7735990657100001,2.9916515179644816
"C[C@@H](NC(=O)N[C@H]1CCCc2c1cnn2C)C(=O)NCc1ccco1
",1.3946,0.7701740616930001,3.2235331034916253
"Cc1cc(C)c(NC(=O)[C@@H](C)Oc2cc(-c3ccccc3)c3c(C)nn(C)c3n2)c(C)c1
",5.27498,0.453113078929,2.8634715548883296
"Cc1cccc(-c2ccc(CNC(=O)[C@@H]3CCO[C@@H]3C)cc2)c1
",3.70322,0.908854465393,2.8156377340542065
"Cc1noc([C@@H](C)NC(=O)Nc2ccc3c4c(cccc24)CC3)n1
",3.51252,0.7553972579870001,2.879980022066569
"CC(C)(C)C(=O)Nc1nnc(SCC(=O)Nc2ccc3c(c2)OCO3)s1
",2.9822,0.587609152902,2.3183430827197213
"CCOC(=O)c1sc(N2CCC[C@@H](NC(=O)OC(C)(C)C)C2)nc1N
",2.3955,0.784000866009,2.9720294202181723
"CCOc1ccc(OCC)c(NCc2cc(C#N)cs2)c1
",4.02928,0.808532317161,2.284564389662938
"CN(C)C(=O)c1ccc(CN2C[C@H](c3ccccc3)OCC2(C)C)[nH]1
",3.0686,0.918638891157,3.317019142260837
"COc1cc([C@@H]2Nc3ccc4ncccc4c3C3=C2C(=O)CC(C)(C)C3)cc(OC)c1O
",5.2671,0.568337254264,3.171598659469141
"CCO[C@H]1CCC[NH+](CC(=O)Nc2ccnn2Cc2cccs2)C1
",1.0152,0.7954176376209999,4.319378497338122
"Cc1ccn2c(NC(=O)CCc3c(C)nc4ncnn4c3C)c(-c3ccc(F)cc3)nc2c1
",4.07466,0.425885861263,2.6852837622557306
"CCOc1ccccc1NC(=O)c1nnn(-c2ccc(Cl)cc2)c1C
",3.88012,0.728411598019,1.954386664128972
"Cc1cccc(C(=O)NC[C@H](O)c2ccc(F)cc2)c1O
",2.3031200000000003,0.809937792594,2.326218309388663
"CCOc1c(Cl)cccc1NC(=O)NCCc1nnc2n1CCC2
",2.6406,0.836775285109,2.393914409341189
"Cc1ncc([N+](=O)[O-])n1CCOC(=O)/C=C/c1cc2ccccc2o1
",3.10252,0.291729730011,2.678801832059632
"c1cc2c(cc1Cn1cc([C@@H]3CCC[NH2+]C3)nn1)CCCO2
",1.0922,0.935127993833,3.8897159385956255
"C[C@@H](Oc1ccccc1)C(=O)OCc1nnnn1-c1ccccc1
",2.173,0.648729318467,2.462429501283003
"C[NH2+][C@H]1CC[C@@H](O[C@H]2CC[C@@H](C)[C@@H](C)C2)C1
",1.942,0.786208518253,4.886610206648761
"O=C(Nc1nc2c(s1)CCCC2)[C@@H]1CC(=O)N(c2ccc(F)cc2)C1
",3.1526,0.903038181864,2.681523537865232
"C[C@H](CNC(=O)c1ccn(C2CCCC2)n1)c1nc(-c2ccccc2)no1
",3.5817,0.703665578709,2.901333609193604
"C[C@H](NC[C@H]1C[C@H](O)C[NH+]1Cc1ccccc1)c1cccs1
",1.617,0.763715403795,4.484191440113552
"CC[C@@H](NC(=O)/C=C/c1nccn1CC)c1ccc(C)c(F)c1
",3.63122,0.806010297773,3.0314411612008847
"CCOC(=O)C(CC)(CC)c1nc2cnccc2s1
",3.3122,0.773395704293,2.923144444250207
"O=C([O-])[C@H]1CSCN1C(=O)c1occc1-c1ccccc1
",1.2116,0.862161474867,3.2759905375053737
"COc1ccc([N+](=O)[O-])cc1OS(=O)(=O)c1cccc(Cl)c1
",3.0245,0.464978165533,2.0324333571867577
"Cc1cc(C(=O)NCC(=O)NC2CCCCCC2)n(C)n1
",1.29732,0.830595503521,2.12282249918054
"Cc1ccc(NC(=O)[C@@H](C)N2C(=O)COc3ccc(Cl)cc32)cc1
",3.4010199999999995,0.909461336571,2.4953069426476087
"CC[C@@H](C)NC(=O)[C@H](C)NC(=O)C1=Cc2cc(OC)ccc2OC1
",1.8904,0.8391266319490001,3.056302793042417
"Cc1noc(C)c1CCC/[NH+]=C(/N)N[C@H]1CCOc2ccccc21
",0.73274,0.434952760866,3.6941278481535234
"Cc1c(-c2nc(-c3ccccc3Cl)no2)sc2ncn(CC(N)=O)c(=O)c12
",2.62212,0.559580848826,2.5745524800566457
"Cc1ccc(/C=C2/SC(=S)N(CCC(=O)N3CCCc4ccccc43)C2=O)cc1
",4.56572,0.511221348803,2.290570389547176
"CCc1nn2c(c1-c1ccc(Cl)cc1)NC(=O)[C@H]2CC(=O)Nc1ccc(C)c(Cl)c1
",5.24972,0.5452158101169999,3.109567762998209
"CC(C)c1ncc(CN(C)CC(F)F)s1
",2.9634,0.770883903089,2.933036964957761
"CCOc1cc([C@@H]2C(C#N)=C(N)Oc3[nH]nc(C)c32)ccc1OC(F)F
",2.9364,0.8393555829539999,3.433807560383018
"CCO/C=N/Nc1nc(C(F)(F)F)nc2c1cnn2-c1ccccc1
",3.2260000000000004,0.42751025105,2.805745710716188
"CC(C)(C)c1nn(-c2ccccc2)cc1C[NH+]1CCC(n2cc[nH+]c2)CC1
",2.2054,0.7588187894399999,4.35207803284394
"C[C@H]1Cc2ccccc2[C@@H]1NC(=O)C=C1CN(C(=O)OC(C)(C)C)C1
",3.2132,0.826955219696,3.461710982530564
"CC(=O)Oc1ccc2oc(N)c([C@@H]3N[C@@H](C(=O)[O-])C(C)(C)S3)c(=O)c2c1
",0.5326,0.591299926856,4.070883754240335
"Oc1c(Br)cc(Br)cc1/C=N/NC1=N[C@H]2[NH+]=c3ccccc3=C2N=[NH+]1
",-1.4086,0.34378811328,4.8633119994036935
"CCOc1ccc(C2=CCN(C(=O)NCCC(=O)N3CCCC3)CC2)cc1
",2.8965,0.8295084744329999,2.245628920417904
"O=C(NC[C@@H]1COCCO1)[C@@H]1CCCN1C(=O)C12CC3CC(CC(C3)C1)C2
",1.7254,0.817620414625,4.469223693461371
"CCN(CC)C(=O)Cc1ccc(NC(=O)N(C)[C@@H]2CCC[C@H](C)C2)cc1
",4.1399,0.797958058844,2.9556108421524243
"Cc1nc2c(cc1NC(=O)C(C)(C)C)nc(C)n2Cc1cccc(Cl)c1
",4.73444,0.692215550889,2.4077792186077573
"CCN(Cc1nc(-c2ccccc2)no1)C(=O)c1c(OC)cccc1OC
",3.4161,0.623804383366,2.1372382495503093
"CCCc1nn(C)c2c1nc(CCl)n2CC(=O)NCC
",1.5972,0.8310162973109999,2.9163269842026267
"O=C(NCc1ccc(F)cc1)Nc1ccc(Br)cc1
",3.9099,0.854090775892,1.5332104819860568
"CCc1cc2c(C)cc(=O)oc2c(C[NH+](C)Cc2ccc3c(c2)OCCO3)c1O
",2.3555200000000003,0.6486098072950001,3.792920712890865
"C[C@@H](NS(=O)(=O)CCO)c1ccncc1
",0.0543,0.769780905455,2.775263581843351
"O=[N+]([O-])c1ccc(N2CC[NH2+]CC2)cc1NCCN1CCOCC1
",-0.2777,0.5678490751799999,3.2117121446493595
"Cc1csc([C@H](C)NC(=O)NNC(=O)c2ccc(C)s2)n1
",2.52664,0.7575313245980001,2.9427684420146587
"Cc1ccc(NC(=O)[C@H]2CC(=O)NC3=NC(SCc4ccccc4Cl)=NC(=O)[C@H]32)cc1
",3.56732,0.719184068945,3.6369455458016495
"CN(C)C(=O)c1cc2c(s1)CC[C@@H](C(=O)NCCc1ccccc1)C2
",2.9137,0.887814026417,2.66254780655429
"CC(C)c1cc(C(F)(F)F)n2nc([C@H]3CCN(C(=O)[C@@H]4CCS(=O)(=O)C4)C3)cc2n1
",2.6221,0.7245102930830001,3.7491696912430905
"C/[NH+]=C(/NC[C@@H](C)C[NH+]1CCCCC1)N1CCC[C@@H](C)C1
",-0.9208,0.485881278379,5.213066896197856
"Cc1ccc(NC(=O)N2CCCCC[C@@H]2c2c(C)n[nH]c2C)s1
",4.54566,0.810297580821,3.1979981101653827
"C[C@@H]1OCC[C@@H]1C(=O)NCCc1cccc(OCc2ccccc2)c1
",3.3493,0.825774222768,2.818251371794805
"Cc1ccc2sc(NC(=O)Cc3ccc(F)cc3)nc2c1C
",4.23344,0.754161501203,1.957272488700406
"Cc1cccc2c(CC(=O)Nc3nc4ccc(F)cn4n3)c[nH]c12
",2.8393200000000003,0.6043209338059999,2.5899438407793163
"CC(C)c1[nH+]ccn1CCCNC(=O)c1ccc(N2CCCC2)nc1
",2.2409,0.786906707439,3.1161723900227964
"COC(=O)c1ccc(NC(=O)NCc2ccnc(C)n2)c(C)c1
",2.20174,0.846343145012,2.07941381143537
"CC(=O)N[C@H](CCS(C)(=O)=O)C(=O)Nc1ccc(F)cc1
",0.7036,0.8220740315,2.3808587792636167
"C[C@@H]1C[C@@H]1C(=O)Nc1cc(C(F)(F)F)ccc1[N-]S(C)(=O)=O
",3.2647,0.902070845323,3.9173058232358446
"Cc1cc(C)c(C(=O)NCCc2ccccn2)c(C)c1
",2.97936,0.916735407222,1.9067800811057225
"COc1ccc([C@H](O)[C@@H](C)NC(=O)c2c[nH]c3ccccc23)cc1
",3.0284,0.667764401811,2.7250864417466563
"Cc1ccc(NC(=O)Nc2ccc(Cl)cc2)c(OCC(=O)N(C)C)c1
",3.75942,0.826408664473,1.8993268214609245
"C[C@H]1CCCC[NH+]1CCCCNC(=O)C(=O)N1C[C@H](C)c2ccccc21
",1.4904,0.624981317418,4.465757045023792
"CCCCN(C)C(=O)[C@@H]1CC(=O)N(c2cccc3ccccc23)C1
",3.4512,0.8270733121770001,2.5185139292080194
"C/[NH+]=C(/NCCc1ccc(I)s1)N[C@@H]1C[C@H]1C
",0.5492,0.422949093227,4.534816469717536
"CC1=C(C(=O)Nc2ccccc2)[C@H](c2ccc(F)cc2)[n+]2c(sc(-c3ccccc3)c2[O-])N1C
",4.8672,0.413589184617,3.34012016651446
"Cc1ccc(-n2c(SCC(=O)N3CCCCC3)nc3ccccc3c2=O)c(C)c1
",4.10714,0.464315239436,2.0870285915861
"C[C@H]1CN(c2ccc(C(=O)NCC3(c4ccncc4)CC3)cn2)C[C@@H](C)O1
",2.5518,0.879110665855,3.252016130710601
"COc1ccc([C@H](O)[C@H](C)NC(=O)[C@@H]2C[C@@H]2c2cccc(F)c2F)cc1
",3.3152,0.815175041425,3.33984949546738
"Cc1ccc(-c2noc(CN3CCN(C(=O)c4cc5ccccc5[nH]c4=O)CC3)n2)cc1
",2.84452,0.532213176079,2.242993504182536
"CCn1ccnc(NCC[NH+](C)Cc2ccc(F)cc2)c1=O
",0.5291,0.7999504764300001,3.7080083139621953
"O=C(Nc1cccc(C(=O)N2CCN(c3ccc(F)cc3)CC2)c1)[C@H]1Cc2ccccc2O1
",3.7303,0.645944363817,2.566742193240556
"C[C@H](NC(=O)CCc1cccc(F)c1)c1ccc(-c2cncnc2)cc1
",4.0927,0.701823591083,2.4711208680753263
"Cc1nc2ccccc2n1[C@H]1CCN(C)C1=O
",1.74792,0.752438921838,2.7806927296829915
"COc1ccc(CC(=O)[O-])cc1S(=O)(=O)Nc1ccccc1Br
",1.5509,0.802852302512,2.4067485641826245
